job_id,title,company,location,description,skills,role_family,raw_title,title_short,country,schedule_type,work_from_home,source
90,AI/ML Health Data Scientist Managing Consultant,Guidehouse,"Dallas, TX","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: Sudan. Skills: power bi, python, r, sas, tableau.",power bi;python;r;sas;tableau,data_science,AI/ML Health Data Scientist Managing Consultant,Data Scientist,Sudan,Full-time,False,lukebarousse/data_jobs
91,Lead Data Scientist,The Hong Kong Jockey Club,Hong Kong,"Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: Hong Kong. Skills: c#, python, r, sql, vba.",c#;python;r;sql;vba,data_science,Lead Data Scientist,Data Scientist,Hong Kong,Full-time,False,lukebarousse/data_jobs
92,Data Scientist Technical Specialist,Peraton,"Reston, VA",Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: United States. Skills: tableau.,tableau,data_science,Data Scientist Technical Specialist,Data Scientist,United States,Full-time,False,lukebarousse/data_jobs
93,Data Scientist,DeepScenario GmbH,"Stuttgart, Germany",Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: Germany. Skills: python.,python,data_science,Data Scientist,Data Scientist,Germany,Full-time,False,lukebarousse/data_jobs
94,Junior Data Scientist,ATS Relab,"Milan, Metropolitan City of Milan, Italy","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: Italy. Skills: aws, azure, elasticsearch, flow, mongodb, nosql, postgresql, python.",aws;azure;elasticsearch;flow;mongodb;nosql;postgresql;python,data_science,Junior Data Scientist,Data Scientist,Italy,Full-time,False,lukebarousse/data_jobs
95,Data Scientist,Hiring Machine,"Brasília - Brasilia, Federal District, Brazil","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: Brazil. Skills: matplotlib, numpy, pandas, python, scikit-learn, sql.",matplotlib;numpy;pandas;python;scikit-learn;sql,data_science,Data Scientist,Data Scientist,Brazil,Full-time,False,lukebarousse/data_jobs
96,Jnr Data Scientist for exciting projects with Global Clients ...,Upwork,Anywhere,"Title short: Data Scientist. Schedule: Full-time. Remote: True. Country: Sudan. Skills: aws, azure, excel, powerpoint, python, r, tidyverse.",aws;azure;excel;powerpoint;python;r;tidyverse,data_science,Jnr Data Scientist for exciting projects with Global Clients ...,Data Scientist,Sudan,Full-time,True,lukebarousse/data_jobs
97,Data Defense Developer - USDS,TikTok,"Mountain View, CA","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: United States. Skills: aws, bitbucket, express, github, go, java, kafka, mongo, numpy, pandas, python, redis.",aws;bitbucket;express;github;go;java;kafka;mongo;numpy;pandas;python;redis,data_science,Data Defense Developer - USDS,Data Scientist,United States,Full-time,False,lukebarousse/data_jobs
98,Data Scientist,Beonit,"Barcelona, Spain","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: Spain. Skills: oracle, pyspark, r, spark.",oracle;pyspark;r;spark,data_science,Data Scientist,Data Scientist,Spain,Full-time,False,lukebarousse/data_jobs
99,AI/ML Health Data Scientist - Senior Consultant,Guidehouse,"Union City, GA","Title short: Senior Data Scientist. Schedule: Full-time. Remote: False. Country: United States. Skills: power bi, python, r, sas, tableau.",power bi;python;r;sas;tableau,data_science,AI/ML Health Data Scientist - Senior Consultant,Senior Data Scientist,United States,Full-time,False,lukebarousse/data_jobs
100,OSINT Analyst Jobs,Booz Allen Hamilton,"Kaunas, Kaunas City Municipality, Lithuania",Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: Lithuania. Skills: c.,c,data_science,OSINT Analyst Jobs,Data Scientist,Lithuania,Full-time,False,lukebarousse/data_jobs
101,Senior or Principal Data Scientist (m/w/d),Boehringer Ingelheim,"Biberach, Germany","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: Germany. Skills: julia, python, r.",julia;python;r,data_science,Senior or Principal Data Scientist (m/w/d),Data Scientist,Germany,Full-time,False,lukebarousse/data_jobs
102,Data Scientist,Talently,"Agricultura 4-A, Ecatepec de Morelos, Méx., Mexico","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: Mexico. Skills: excel, numpy, pandas, python, sql, tableau, tensorflow.",excel;numpy;pandas;python;sql;tableau;tensorflow,data_science,Data Scientist,Data Scientist,Mexico,Full-time,False,lukebarousse/data_jobs
103,"Data Scientist, Computational Biology",NewLimit,"South San Francisco, CA","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: United States. Skills: numpy, pandas, python, unix.",numpy;pandas;python;unix,data_science,"Data Scientist, Computational Biology",Data Scientist,United States,Full-time,False,lukebarousse/data_jobs
104,Data Scientist,MRJ Recruitment,United Kingdom,"Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: United Kingdom. Skills: python, sql.",python;sql,data_science,Data Scientist,Data Scientist,United Kingdom,Full-time,False,lukebarousse/data_jobs
105,Data Science (NLP Research and Analytics) work from home...,IGurus Consultancy Services LLP,Anywhere,"Title short: Data Scientist. Schedule: Part-time. Remote: True. Country: India. Skills: django, flask, flow, python.",django;flask;flow;python,data_science,Data Science (NLP Research and Analytics) work from home...,Data Scientist,India,Part-time,True,lukebarousse/data_jobs
106,Consultor/A Big Data,Krell Consulting,"Las Palmas de Gran Canaria, Spain","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: Spain. Skills: julia, microstrategy, power bi, sas.",julia;microstrategy;power bi;sas,data_science,Consultor/A Big Data,Data Scientist,Spain,Full-time,False,lukebarousse/data_jobs
107,Sr People Analytics Data Scientist,Workday,"Dublin, Ireland","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: Ireland. Skills: python, r.",python;r,data_science,Sr People Analytics Data Scientist,Data Scientist,Ireland,Full-time,False,lukebarousse/data_jobs
108,Data Scientist – Flexible Hybrid Model,Archer Recruitment,Anywhere,Title short: Data Scientist. Schedule: Full-time. Remote: True. Country: Ireland. Skills: python.,python,data_science,Data Scientist – Flexible Hybrid Model,Data Scientist,Ireland,Full-time,True,lukebarousse/data_jobs
109,Data Scientist - Clearance Required - Security Clearance Required,LMI,"Springfield, VA","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: United States. Skills: python, sql.",python;sql,data_science,Data Scientist - Clearance Required - Security Clearance Required,Data Scientist,United States,Full-time,False,lukebarousse/data_jobs
110,Data Scientist,NTT DATA,"Hyderabad, Telangana, India","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: India. Skills: azure, flow, power bi, python, r, sap, tableau, tensorflow.",azure;flow;power bi;python;r;sap;tableau;tensorflow,data_science,Data Scientist,Data Scientist,India,Full-time,False,lukebarousse/data_jobs
111,Senior Data Scientist (REMOTE POSITION),"UpHealth, Inc.",Anywhere,"Title short: Senior Data Scientist. Schedule: Full-time. Remote: True. Country: India. Skills: aws, azure, gcp.",aws;azure;gcp,data_science,Senior Data Scientist (REMOTE POSITION),Senior Data Scientist,India,Full-time,True,lukebarousse/data_jobs
112,Regalix India - Data Scientist - Machine Learning/Tableau,Regalix India Pvt Ltd,"Bengaluru, Karnataka, India","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: India. Skills: sas, tableau.",sas;tableau,data_science,Regalix India - Data Scientist - Machine Learning/Tableau,Data Scientist,India,Full-time,False,lukebarousse/data_jobs
113,Senior Data Scientist (Remote),Prime Holding,"Plovdiv, Bulgaria","Title short: Senior Data Scientist. Schedule: Full-time. Remote: False. Country: Bulgaria. Skills: go, python, r, tableau.",go;python;r;tableau,data_science,Senior Data Scientist (Remote),Senior Data Scientist,Bulgaria,Full-time,False,lukebarousse/data_jobs
114,Senior Data Scientist,Walmart,"Carrollton, GA","Title short: Senior Data Scientist. Schedule: Full-time. Remote: False. Country: United States. Skills: gcp, nosql, python, r, scala, spark, sql, tensorflow.",gcp;nosql;python;r;scala;spark;sql;tensorflow,data_science,Senior Data Scientist,Senior Data Scientist,United States,Full-time,False,lukebarousse/data_jobs
115,Senior Data Analyst/Data Scientist,Adecco,"Mantua, Province of Mantua, Italy","Title short: Senior Data Analyst. Schedule: Full-time. Remote: False. Country: Italy. Skills: aws, azure, bash, c, gcp, git, hadoop, java, mongodb, neo4j, nosql, power bi, pyspark, python, qlik, r, scala, spark, sql, tableau.",aws;azure;bash;c;gcp;git;hadoop;java;mongodb;neo4j;nosql;power bi;pyspark;python;qlik;r;scala;spark;sql;tableau,data_science,Senior Data Analyst/Data Scientist,Senior Data Analyst,Italy,Full-time,False,lukebarousse/data_jobs
116,Experienced Data Scientist,BOEING,"Bengaluru, Karnataka, India","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: India. Skills: c++, matlab, power bi, python, pytorch, r, tableau, tensorflow.",c++;matlab;power bi;python;pytorch;r;tableau;tensorflow,data_science,Experienced Data Scientist,Data Scientist,India,Full-time,False,lukebarousse/data_jobs
117,Data Scientist I,MasterCard,United States,"Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: Sudan. Skills: hadoop, keras, python, pytorch, r, spark, sql, tensorflow.",hadoop;keras;python;pytorch;r;spark;sql;tensorflow,data_science,Data Scientist I,Data Scientist,Sudan,Full-time,False,lukebarousse/data_jobs
118,Deep learning engineer/ Data scientist (computer vision or nlp...,Paxcom India Pvt. Ltd,"New Delhi, Delhi, India","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: India. Skills: angular, aws, bash, docker, java, jenkins, kubernetes, linux, matplotlib, numpy, postgresql, python, pytorch, scikit-learn, spark, tensorflow.",angular;aws;bash;docker;java;jenkins;kubernetes;linux;matplotlib;numpy;postgresql;python;pytorch;scikit-learn;spark;tensorflow,data_science,Deep learning engineer/ Data scientist (computer vision or nlp...,Data Scientist,India,Full-time,False,lukebarousse/data_jobs
119,"Intern, Data Science",Munich Re,Singapore,"Title short: Data Scientist. Schedule: Internship. Remote: False. Country: Singapore. Skills: azure, c#, power bi, python, r, rshiny.",azure;c#;power bi;python;r;rshiny,data_science,"Intern, Data Science",Data Scientist,Singapore,Internship,False,lukebarousse/data_jobs
120,Data Scientist with German (m/f/d),Magna International,"Graz, Austria","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: Austria. Skills: aws, docker, gdpr, git, hadoop, python, r, spark, sql, tableau, tensorflow, unity.",aws;docker;gdpr;git;hadoop;python;r;spark;sql;tableau;tensorflow;unity,data_science,Data Scientist with German (m/f/d),Data Scientist,Austria,Full-time,False,lukebarousse/data_jobs
121,"Senior Data Scientist, Product",Shakepay Inc.,Canada,"Title short: Senior Data Scientist. Schedule: Full-time. Remote: False. Country: Canada. Skills: python, r, snowflake, sql.",python;r;snowflake;sql,data_science,"Senior Data Scientist, Product",Senior Data Scientist,Canada,Full-time,False,lukebarousse/data_jobs
122,Senior Data Scientist - AI/ML,TIAA,"Frisco, TX","Title short: Senior Data Scientist. Schedule: Full-time. Remote: False. Country: United States. Skills: aws, azure, css, docker, html, javascript, kubernetes, python.",aws;azure;css;docker;html;javascript;kubernetes;python,data_science,Senior Data Scientist - AI/ML,Senior Data Scientist,United States,Full-time,False,lukebarousse/data_jobs
123,Data Scientist,Kforce Inc,"Rockledge, FL","Title short: Data Scientist. Schedule: Contractor. Remote: False. Country: United States. Skills: excel, qlik, sql, tableau.",excel;qlik;sql;tableau,data_science,Data Scientist,Data Scientist,United States,Contractor,False,lukebarousse/data_jobs
124,Senior Data Scientist,Deloitte,"Gilbert, AZ","Title short: Senior Data Scientist. Schedule: Full-time. Remote: False. Country: Sudan. Skills: aws, azure, docker, excel, gcp, jenkins, kubernetes, linux, matlab, nosql, r, sas, spark, spss, sql, windows.",aws;azure;docker;excel;gcp;jenkins;kubernetes;linux;matlab;nosql;r;sas;spark;spss;sql;windows,data_science,Senior Data Scientist,Senior Data Scientist,Sudan,Full-time,False,lukebarousse/data_jobs
125,Junior Data Scientist,Orbis Operations,United States,"Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: United States. Skills: excel, oracle, python, r, sql.",excel;oracle;python;r;sql,data_science,Junior Data Scientist,Data Scientist,United States,Full-time,False,lukebarousse/data_jobs
126,Senior Data Scientist,SOSi,"Semmes, AL","Title short: Senior Data Scientist. Schedule: Full-time. Remote: False. Country: United States. Skills: gitlab, kafka, kubernetes, linux, neo4j, numpy, python, pytorch, r, sql, tableau, tensorflow.",gitlab;kafka;kubernetes;linux;neo4j;numpy;python;pytorch;r;sql;tableau;tensorflow,data_science,Senior Data Scientist,Senior Data Scientist,United States,Full-time,False,lukebarousse/data_jobs
127,Data Scientist,Algoscale,Anywhere,"Title short: Data Scientist. Schedule: Full-time. Remote: True. Country: India. Skills: aws, java, mongodb, nosql, postgresql, python, r, sql.",aws;java;mongodb;nosql;postgresql;python;r;sql,data_science,Data Scientist,Data Scientist,India,Full-time,True,lukebarousse/data_jobs
128,Product Director Data Science,Metropolitan Transportation Authority (MTA),United States,"Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: Sudan. Skills: docker, git, go, python, r.",docker;git;go;python;r,data_science,Product Director Data Science,Data Scientist,Sudan,Full-time,False,lukebarousse/data_jobs
129,Data Scientist (Remote),PriceLabs,"Chicago, IL",Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: United States. Skills: sql.,sql,data_science,Data Scientist (Remote),Data Scientist,United States,Full-time,False,lukebarousse/data_jobs
130,Data Scientist (Mid-Level) (Remote),USAA,"Rocky Mount, NC",Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: United States. Skills: python.,python,data_science,Data Scientist (Mid-Level) (Remote),Data Scientist,United States,Full-time,False,lukebarousse/data_jobs
131,"Data Scientist, Journeyman Jobs",BigBear.ai,"Arlington, TX","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: United States. Skills: spark, sql.",spark;sql,data_science,"Data Scientist, Journeyman Jobs",Data Scientist,United States,Full-time,False,lukebarousse/data_jobs
132,"Director, Data Science",American Credit Acceptance,"Spartanburg, SC","Title short: Data Scientist. Schedule: Full-time. Remote: False. Country: United States. Skills: go, python, r, sql, tableau.",go;python;r;sql;tableau,data_science,"Director, Data Science",Data Scientist,United States,Full-time,False,lukebarousse/data_jobs
